timestamps,TP9,AF7,AF8,TP10,Right AUX
1606398411.204,-93.262,-9.277,-13.184,-88.867,0.000
1606398411.208,-98.633,-13.184,-7.812,-93.750,0.000
1606398411.211,-102.051,-15.137,-13.184,-86.426,0.000
1606398411.215,-100.098,-10.254,-9.766,-85.938,0.000
1606398411.219,-109.375,-4.883,-17.090,-95.215,0.000
1606398411.223,-120.117,-3.418,-20.508,-99.609,0.000
1606398411.227,-118.652,-4.395,-7.324,-99.609,0.000
1606398411.231,-108.887,-8.789,-0.488,-91.309,0.000
1606398411.235,-97.168,-10.742,5.371,-81.055,0.000
1606398411.239,-102.539,-9.766,-2.930,-83.008,0.000
1606398411.243,-107.910,-14.648,-18.066,-89.355,0.000
1606398411.247,-98.633,-14.648,-18.555,-81.055,0.000
1606398411.251,-90.820,-19.531,-7.324,-71.777,0.000
1606398411.254,-84.473,-25.391,0.000,-66.895,0.000
1606398411.258,-80.078,-22.461,-5.371,-68.359,0.000
1606398411.262,-74.219,-24.414,-17.090,-71.289,0.000
1606398411.266,-66.895,-29.785,-20.020,-61.523,0.000
1606398411.270,-61.035,-35.156,-19.531,-54.199,0.000
1606398411.274,-46.875,-38.086,-24.414,-46.875,0.000
1606398411.278,-36.133,-38.574,-26.855,-36.133,0.000
1606398411.282,-35.156,-44.922,-28.320,-31.738,0.000
1606398411.286,-30.273,-50.781,-31.250,-27.344,0.000
1606398411.290,-19.531,-44.922,-35.645,-15.625,0.000
1606398411.293,-13.184,-44.434,-36.621,-8.789,0.000
1606398411.297,-13.184,-57.617,-35.156,-9.277,0.000
1606398411.301,-12.695,-55.176,-25.391,-9.766,0.000
1606398411.305,-8.301,-49.316,-23.926,-5.371,0.000
1606398411.309,-0.977,-56.641,-43.457,-1.953,0.000
1606398411.313,8.789,-59.570,-46.387,9.277,0.000
1606398411.317,11.230,-49.805,-32.715,13.672,0.000
1606398411.321,9.277,-49.805,-29.785,2.441,0.000
1606398411.325,5.371,-60.059,-36.133,-2.930,0.000
1606398411.329,5.859,-61.035,-53.223,3.418,0.000
1606398411.333,14.648,-53.711,-62.500,2.441,0.000
1606398411.336,11.719,-45.898,-52.734,-4.883,0.000
1606398411.340,0.488,-47.363,-43.945,2.441,0.000
1606398411.344,-2.930,-46.875,-39.551,3.418,0.000
1606398411.348,-1.953,-47.852,-33.203,-0.488,0.000
1606398411.352,4.395,-53.711,-32.715,-3.418,0.000
1606398411.356,8.301,-51.758,-34.668,-0.977,0.000
1606398411.360,2.930,-47.852,-41.504,0.488,0.000
1606398411.364,0.488,-42.480,-40.527,0.977,0.000
1606398411.368,5.859,-43.945,-42.480,5.371,0.000
1606398411.372,11.230,-55.176,-48.340,13.672,0.000
1606398411.376,19.531,-50.293,-45.410,22.949,0.000
1606398411.379,15.137,-41.992,-36.133,15.625,0.000
1606398411.383,2.930,-44.922,-32.227,7.812,0.000
1606398411.387,-0.488,-52.734,-36.133,5.859,0.000
1606398411.391,5.371,-52.246,-45.898,5.859,0.000
1606398411.395,6.836,-46.875,-57.129,5.859,0.000
1606398411.399,-4.395,-52.734,-56.152,0.000,0.000
1606398411.403,-16.113,-56.641,-52.246,-10.254,0.000
1606398411.407,-7.324,-49.316,-43.457,-5.859,0.000
1606398411.411,1.953,-36.621,-33.203,1.465,0.000
1606398411.415,-4.395,-32.227,-37.109,-3.906,0.000
1606398411.418,-8.789,-45.410,-39.062,-2.930,0.000
1606398411.422,-17.090,-48.340,-35.645,-5.371,0.000
1606398411.426,-22.949,-38.574,-45.898,-11.719,0.000
1606398411.430,-12.695,-38.086,-41.016,-1.953,0.000
1606398411.434,-5.371,-38.086,-37.598,1.953,0.000
1606398411.438,-8.789,-35.645,-45.898,-7.324,0.000
1606398411.442,-14.160,-34.668,-48.828,-12.695,0.000
1606398411.446,-15.625,-36.133,-45.898,-8.789,0.000
1606398411.450,-5.859,-34.668,-35.156,-2.441,0.000
1606398411.454,2.441,-28.809,-29.785,0.977,0.000
1606398411.458,0.488,-26.855,-33.691,3.418,0.000
1606398411.461,-8.789,-29.785,-32.227,0.000,0.000
1606398411.465,-17.090,-31.738,-36.621,-5.371,0.000
1606398411.469,-11.719,-28.809,-41.504,-9.277,0.000
1606398411.473,-8.301,-25.879,-34.180,-16.602,0.000
1606398411.477,-11.230,-30.762,-32.715,-14.648,0.000
1606398411.481,-23.926,-31.738,-35.156,-11.719,0.000
1606398411.485,-30.762,-25.879,-39.551,-22.949,0.000
1606398411.489,-24.902,-31.738,-37.598,-28.809,0.000
1606398411.493,-17.090,-41.016,-25.879,-24.902,0.000
1606398411.497,-19.043,-38.086,-20.996,-19.531,0.000
1606398411.501,-25.391,-27.832,-33.691,-20.508,0.000
1606398411.504,-35.645,-25.879,-41.992,-26.855,0.000
1606398411.508,-31.738,-35.645,-26.855,-21.973,0.000
1606398411.512,-21.484,-35.645,-26.367,-13.672,0.000
1606398411.516,-21.484,-26.367,-36.621,-18.555,0.000
1606398411.520,-28.320,-30.762,-32.227,-27.344,0.000
1606398411.524,-27.832,-42.480,-22.461,-25.391,0.000
1606398411.528,-25.879,-41.992,-25.391,-24.414,0.000
1606398411.532,-27.832,-34.668,-36.133,-26.367,0.000
1606398411.536,-23.438,-36.621,-26.367,-20.996,0.000
1606398411.540,-29.785,-38.574,-19.531,-21.973,0.000
1606398411.543,-37.598,-35.645,-21.484,-19.531,0.000
1606398411.547,-41.992,-37.109,-16.602,-12.207,0.000
1606398411.551,-44.434,-41.504,-20.996,-9.277,0.000
1606398411.555,-34.180,-43.457,-29.785,-2.441,0.000
1606398411.559,-29.785,-37.598,-26.855,-6.836,0.000
1606398411.563,-39.551,-33.691,-20.508,-20.508,0.000
1606398411.567,-44.922,-40.527,-29.297,-24.414,0.000
1606398411.571,-40.527,-38.574,-41.016,-29.297,0.000
1606398411.575,-32.227,-31.250,-44.922,-32.227,0.000
1606398411.579,-28.809,-35.645,-41.504,-34.180,0.000
1606398411.583,-35.156,-39.062,-24.414,-38.086,0.000
1606398411.586,-38.574,-35.645,-17.090,-35.156,0.000
1606398411.590,-30.762,-31.250,-23.926,-29.297,0.000
1606398411.594,-22.949,-25.391,-32.715,-33.203,0.000
1606398411.598,-25.391,-33.691,-36.621,-41.992,0.000
1606398411.602,-30.273,-36.133,-26.367,-36.621,0.000
1606398411.606,-30.273,-29.785,-23.926,-33.691,0.000
1606398411.610,-27.344,-30.273,-36.133,-24.902,0.000
1606398411.614,-28.809,-36.133,-35.645,-16.113,0.000
1606398411.618,-29.297,-36.621,-28.320,-22.461,0.000
1606398411.622,-31.250,-33.203,-29.297,-33.691,0.000
1606398411.626,-39.062,-40.039,-32.715,-33.203,0.000
1606398411.629,-37.109,-45.898,-32.715,-22.949,0.000
1606398411.633,-27.344,-46.875,-29.297,-20.996,0.000
1606398411.637,-17.090,-37.109,-32.715,-22.461,0.000
1606398411.641,-20.996,-34.180,-29.297,-28.320,0.000
1606398411.645,-27.344,-34.180,-15.137,-38.574,0.000
1606398411.649,-26.855,-30.273,-13.184,-33.203,0.000
1606398411.653,-23.438,-33.203,-21.484,-22.461,0.000
1606398411.657,-15.137,-36.621,-27.832,-22.949,0.000
1606398411.661,-17.578,-38.086,-39.062,-21.973,0.000
1606398411.665,-31.738,-31.738,-37.109,-24.902,0.000
1606398411.668,-29.297,-31.250,-28.320,-22.461,0.000
1606398411.672,-20.996,-31.250,-27.832,-14.648,0.000
1606398411.676,-20.508,-24.902,-23.926,-18.555,0.000
1606398411.680,-26.855,-24.414,-31.738,-22.461,0.000
1606398411.684,-37.598,-26.855,-39.551,-18.555,0.000
1606398411.688,-40.039,-37.109,-34.668,-13.184,0.000
1606398411.692,-34.668,-36.621,-33.691,-10.254,0.000
1606398411.696,-26.855,-33.203,-25.391,-9.277,0.000
1606398411.700,-21.484,-36.133,-17.578,-12.207,0.000
1606398411.704,-26.367,-38.574,-20.996,-18.066,0.000
1606398411.708,-30.273,-37.598,-23.438,-23.926,0.000
1606398411.711,-24.414,-28.809,-32.227,-23.926,0.000
1606398411.715,-6.836,-25.879,-46.387,-13.184,0.000
1606398411.719,-3.906,-26.367,-39.551,-7.324,0.000
1606398411.723,-25.391,-30.762,-22.949,-19.531,0.000
1606398411.727,-30.273,-30.762,-21.484,-30.273,0.000
1606398411.731,-21.484,-30.273,-14.160,-20.508,0.000
1606398411.735,-26.367,-34.180,-8.301,-20.020,0.000
1606398411.739,-28.320,-35.645,-17.090,-23.926,0.000
1606398411.743,-36.133,-40.527,-27.832,-31.250,0.000
1606398411.747,-45.410,-48.340,-32.227,-35.645,0.000
1606398411.751,-41.992,-44.922,-37.598,-32.227,0.000
1606398411.754,-38.574,-34.180,-44.922,-29.785,0.000
1606398411.758,-37.109,-31.738,-43.945,-29.785,0.000
1606398411.762,-37.598,-39.062,-37.109,-31.738,0.000
1606398411.766,-38.086,-40.527,-37.598,-27.832,0.000
1606398411.770,-30.762,-31.738,-36.133,-27.832,0.000
1606398411.774,-23.438,-31.250,-26.855,-23.926,0.000
1606398411.778,-28.809,-39.551,-30.273,-22.949,0.000
1606398411.782,-37.109,-41.504,-38.086,-34.180,0.000
1606398411.786,-39.062,-31.250,-35.156,-31.738,0.000
1606398411.790,-32.227,-32.227,-28.809,-25.879,0.000
1606398411.793,-23.926,-39.062,-24.902,-18.555,0.000
1606398411.797,-23.438,-34.180,-23.438,-14.648,0.000
1606398411.801,-29.297,-27.832,-22.949,-19.531,0.000
1606398411.805,-34.668,-30.762,-20.508,-22.949,0.000
1606398411.809,-32.227,-34.668,-28.320,-16.602,0.000
1606398411.813,-27.344,-33.203,-31.738,-11.719,0.000
1606398411.817,-25.879,-31.250,-24.902,-24.414,0.000
1606398411.821,-32.227,-39.551,-20.020,-27.832,0.000
1606398411.825,-35.156,-37.109,-27.832,-29.297,0.000
1606398411.829,-31.738,-29.297,-33.691,-29.785,0.000
1606398411.833,-31.738,-34.668,-19.043,-26.367,0.000
1606398411.836,-27.344,-35.645,-13.184,-30.273,0.000
1606398411.840,-29.297,-37.598,-18.555,-35.645,0.000
1606398411.844,-38.086,-39.062,-28.809,-38.574,0.000
1606398411.848,-39.062,-37.598,-33.203,-35.156,0.000
1606398411.852,-32.227,-41.016,-28.320,-28.320,0.000
1606398411.856,-26.367,-38.086,-30.273,-25.879,0.000
1606398411.860,-28.809,-28.320,-45.410,-30.762,0.000
1606398411.864,-29.785,-28.320,-30.762,-33.691,0.000
1606398411.868,-34.180,-33.691,-11.230,-30.273,0.000
1606398411.872,-37.598,-41.016,-21.484,-29.785,0.000
1606398411.876,-27.344,-38.574,-28.809,-32.227,0.000
1606398411.879,-25.391,-25.879,-20.996,-32.715,0.000
1606398411.883,-36.621,-35.645,-20.508,-34.180,0.000
1606398411.887,-38.574,-44.434,-22.949,-32.715,0.000
1606398411.891,-36.621,-32.715,-30.273,-31.738,0.000
1606398411.895,-30.762,-28.320,-32.715,-21.484,0.000
1606398411.899,-27.832,-38.574,-21.484,-18.066,0.000
1606398411.903,-41.504,-43.945,-23.438,-31.738,0.000
1606398411.907,-45.898,-35.156,-31.250,-38.086,0.000
1606398411.911,-37.598,-36.621,-29.297,-34.668,0.000
1606398411.915,-24.902,-44.434,-19.531,-20.508,0.000
1606398411.918,-22.461,-42.480,-19.043,-14.648,0.000
1606398411.922,-30.273,-32.715,-32.227,-29.785,0.000
1606398411.926,-31.738,-32.227,-36.133,-32.715,0.000
1606398411.930,-25.879,-31.738,-39.551,-25.879,0.000
1606398411.934,-25.879,-30.273,-46.387,-27.832,0.000
1606398411.938,-30.762,-34.668,-41.016,-29.297,0.000
1606398411.942,-39.062,-41.504,-27.832,-31.250,0.000
1606398411.946,-45.898,-42.480,-20.020,-33.691,0.000
1606398411.950,-36.133,-30.762,-23.926,-28.320,0.000
1606398411.954,-22.461,-25.391,-26.367,-21.484,0.000
1606398411.958,-26.855,-31.738,-28.320,-22.461,0.000
1606398411.961,-40.039,-35.645,-31.250,-28.320,0.000
1606398411.965,-40.527,-33.203,-29.297,-24.902,0.000
1606398411.969,-32.715,-33.203,-30.273,-21.973,0.000
1606398411.973,-26.367,-36.133,-24.902,-15.137,0.000
1606398411.977,-29.297,-39.551,-21.973,-17.578,0.000
1606398411.981,-33.203,-36.621,-22.949,-30.273,0.000
1606398411.985,-35.156,-36.133,-27.832,-30.273,0.000
1606398411.989,-34.668,-41.992,-34.180,-21.484,0.000
1606398411.993,-28.320,-36.133,-28.320,-17.578,0.000
1606398411.997,-27.344,-27.832,-30.273,-23.926,0.000
1606398412.001,-38.086,-36.133,-38.574,-29.785,0.000
1606398412.004,-44.922,-37.109,-32.227,-38.086,0.000
1606398412.008,-41.016,-36.621,-34.180,-39.551,0.000
1606398412.012,-36.133,-37.109,-33.203,-26.855,0.000
1606398412.016,-30.762,-39.551,-24.414,-15.137,0.000
1606398412.020,-37.109,-45.410,-34.180,-22.461,0.000
1606398412.024,-44.922,-35.645,-43.945,-23.926,0.000
1606398412.028,-41.504,-31.738,-37.109,-26.855,0.000
1606398412.032,-41.016,-38.086,-34.180,-30.762,0.000
1606398412.036,-39.551,-39.551,-28.809,-23.438,0.000
1606398412.040,-39.551,-34.180,-26.855,-30.273,0.000
1606398412.043,-42.969,-31.250,-32.227,-33.203,0.000
1606398412.047,-42.969,-39.062,-35.156,-24.414,0.000
1606398412.051,-29.297,-40.039,-34.668,-11.719,0.000
1606398412.055,-20.020,-28.320,-27.832,-10.742,0.000
1606398412.059,-26.855,-27.832,-24.902,-19.043,0.000
1606398412.063,-30.273,-30.762,-25.879,-16.602,0.000
1606398412.067,-29.297,-25.879,-29.297,-19.043,0.000
1606398412.071,-26.367,-20.020,-33.691,-19.531,0.000
1606398412.075,-22.949,-26.367,-30.273,-12.207,0.000
1606398412.079,-26.367,-34.668,-26.367,-13.672,0.000
1606398412.083,-33.203,-35.645,-27.832,-27.344,0.000
1606398412.086,-41.992,-29.785,-22.949,-39.062,0.000
1606398412.090,-34.668,-29.785,-20.996,-34.668,0.000
1606398412.094,-19.531,-31.738,-25.391,-27.832,0.000
1606398412.098,-22.949,-28.320,-29.785,-25.391,0.000
1606398412.102,-29.297,-24.902,-38.086,-32.227,0.000
1606398412.106,-28.320,-23.438,-41.504,-33.203,0.000
1606398412.110,-27.832,-28.320,-41.992,-26.367,0.000
1606398412.114,-19.531,-32.227,-31.250,-23.926,0.000
1606398412.118,-18.066,-31.738,-15.137,-26.855,0.000
1606398412.122,-30.762,-38.086,-17.578,-41.992,0.000
1606398412.126,-38.086,-42.480,-23.438,-45.898,0.000
1606398412.129,-31.738,-32.715,-33.691,-41.504,0.000
1606398412.133,-19.531,-27.344,-34.180,-31.250,0.000
1606398412.137,-15.137,-32.227,-29.297,-19.531,0.000
1606398412.141,-24.902,-37.598,-33.691,-27.344,0.000
1606398412.145,-28.809,-29.297,-31.738,-33.691,0.000
1606398412.149,-26.367,-23.438,-27.832,-29.785,0.000
1606398412.153,-20.508,-26.367,-29.297,-19.531,0.000
1606398412.157,-17.578,-29.297,-32.715,-14.160,0.000
1606398412.161,-25.879,-28.809,-29.785,-22.949,0.000
1606398412.165,-34.668,-31.250,-34.668,-23.926,0.000
1606398412.168,-32.715,-42.480,-35.645,-18.555,0.000
1606398412.172,-29.785,-47.363,-24.902,-17.578,0.000
1606398412.176,-31.250,-41.504,-22.461,-22.949,0.000
1606398412.180,-34.668,-41.992,-29.297,-28.320,0.000
1606398412.184,-41.016,-41.016,-32.715,-34.180,0.000
1606398412.188,-35.156,-30.762,-27.344,-35.156,0.000
1606398412.192,-27.832,-28.809,-28.320,-29.297,0.000
1606398412.196,-29.297,-33.203,-32.715,-25.879,0.000
1606398412.200,-33.203,-34.180,-28.809,-29.785,0.000
1606398412.204,-37.598,-37.109,-25.391,-37.598,0.000
1606398412.208,-37.598,-38.086,-22.949,-28.320,0.000
1606398412.211,-32.715,-37.598,-25.879,-20.020,0.000
1606398412.215,-27.832,-40.039,-33.691,-23.438,0.000
1606398412.219,-25.879,-39.551,-32.227,-25.391,0.000
1606398412.223,-33.203,-35.156,-26.367,-28.809,0.000
1606398412.227,-36.133,-32.227,-22.461,-23.438,0.000
1606398412.231,-25.879,-34.180,-21.484,-9.277,0.000
1606398412.235,-25.391,-32.715,-25.879,-11.230,0.000
1606398412.239,-29.785,-37.598,-32.715,-27.344,0.000
1606398412.243,-38.574,-41.504,-41.016,-38.086,0.000
1606398412.247,-41.504,-36.133,-30.762,-32.227,0.000
1606398412.251,-32.227,-37.109,-17.578,-26.367,0.000
1606398412.254,-30.762,-38.086,-24.902,-24.902,0.000
1606398412.258,-29.785,-38.086,-25.391,-18.555,0.000
1606398412.262,-32.715,-45.410,-30.273,-17.578,0.000
1606398412.266,-41.504,-38.574,-37.109,-23.926,0.000
1606398412.270,-40.527,-27.344,-31.250,-25.879,0.000
1606398412.274,-33.203,-35.645,-23.926,-18.555,0.000
1606398412.278,-30.273,-32.715,-15.625,-17.090,0.000
1606398412.282,-39.551,-29.297,-13.184,-25.879,0.000
1606398412.286,-43.457,-35.645,-16.113,-29.297,0.000
1606398412.290,-36.621,-34.180,-23.438,-28.809,0.000
1606398412.293,-33.203,-29.785,-30.762,-31.738,0.000
1606398412.297,-27.832,-30.762,-37.598,-35.156,0.000
1606398412.301,-23.926,-28.320,-39.551,-31.250,0.000
1606398412.305,-31.738,-30.762,-36.133,-37.109,0.000
1606398412.309,-32.227,-38.574,-34.668,-40.039,0.000
1606398412.313,-24.902,-34.668,-28.320,-29.785,0.000
1606398412.317,-24.414,-43.457,-23.438,-26.855,0.000
1606398412.321,-29.785,-47.363,-23.926,-21.484,0.000
1606398412.325,-39.551,-32.715,-30.273,-23.438,0.000
1606398412.329,-39.551,-33.691,-40.039,-13.184,0.000
1606398412.333,-39.551,-38.086,-36.621,-5.859,0.000
1606398412.336,-43.945,-36.133,-37.598,-12.207,0.000
1606398412.340,-45.410,-35.156,-39.062,-16.602,0.000
1606398412.344,-44.922,-34.668,-25.879,-27.344,0.000
1606398412.348,-40.039,-42.969,-20.508,-31.250,0.000
1606398412.352,-32.227,-43.945,-31.738,-20.508,0.000
1606398412.356,-22.461,-37.598,-38.086,-19.043,0.000
1606398412.360,-21.973,-30.273,-41.504,-27.832,0.000
1606398412.364,-24.902,-29.785,-49.805,-33.203,0.000
1606398412.368,-26.367,-32.715,-45.410,-34.668,0.000
1606398412.372,-29.297,-27.832,-37.598,-39.551,0.000
1606398412.376,-28.320,-29.785,-31.250,-41.504,0.000
1606398412.379,-31.250,-29.785,-36.133,-36.621,0.000
1606398412.383,-34.180,-27.832,-41.504,-36.133,0.000
1606398412.387,-41.504,-39.551,-32.227,-42.969,0.000
1606398412.391,-41.992,-41.504,-23.926,-39.551,0.000
1606398412.395,-36.621,-32.715,-32.227,-31.250,0.000
1606398412.399,-35.645,-30.273,-36.133,-27.832,0.000
1606398412.403,-32.715,-34.668,-27.832,-27.344,0.000
1606398412.407,-34.668,-38.086,-35.156,-28.320,0.000
1606398412.411,-30.273,-34.668,-39.551,-23.438,0.000
1606398412.415,-22.949,-26.367,-36.621,-15.625,0.000
1606398412.418,-28.320,-28.809,-29.785,-20.508,0.000
1606398412.422,-36.621,-38.574,-21.484,-33.691,0.000
1606398412.426,-38.086,-33.691,-31.250,-36.621,0.000
1606398412.430,-30.762,-34.180,-49.316,-24.902,0.000
1606398412.434,-21.973,-34.180,-37.109,-20.996,0.000
1606398412.438,-26.855,-39.062,-10.254,-22.949,0.000
1606398412.442,-36.133,-39.062,-15.137,-26.367,0.000
1606398412.446,-41.504,-33.691,-29.297,-34.668,0.000
1606398412.450,-38.086,-35.645,-23.438,-33.203,0.000
1606398412.454,-31.250,-36.621,-18.555,-27.832,0.000
1606398412.458,-32.227,-36.133,-22.949,-25.391,0.000
1606398412.461,-34.668,-27.344,-23.926,-33.691,0.000
1606398412.465,-38.086,-33.203,-29.297,-34.180,0.000
1606398412.469,-40.527,-37.598,-36.621,-27.832,0.000
1606398412.473,-37.109,-38.574,-28.320,-28.320,0.000
1606398412.477,-28.809,-33.691,-20.996,-20.996,0.000
1606398412.481,-27.832,-31.738,-28.809,-20.996,0.000
1606398412.485,-37.109,-37.109,-31.250,-21.484,0.000
1606398412.489,-41.992,-35.156,-32.715,-18.555,0.000
1606398412.493,-36.621,-37.109,-33.691,-23.438,0.000
1606398412.497,-32.715,-41.504,-21.973,-26.855,0.000
1606398412.501,-36.133,-41.992,-16.113,-24.902,0.000
1606398412.504,-47.363,-33.203,-20.508,-34.180,0.000
1606398412.508,-42.480,-31.250,-22.461,-34.180,0.000
1606398412.512,-28.320,-37.598,-30.762,-19.043,0.000
1606398412.516,-28.809,-34.180,-42.480,-23.926,0.000
1606398412.520,-29.785,-23.438,-37.598,-28.809,0.000
1606398412.524,-31.250,-24.414,-32.715,-29.785,0.000
1606398412.528,-28.809,-34.180,-27.344,-28.320,0.000
1606398412.532,-26.367,-28.809,-17.578,-22.461,0.000
1606398412.536,-28.809,-26.855,-21.484,-20.996,0.000
1606398412.540,-31.738,-35.645,-24.414,-18.555,0.000
1606398412.543,-35.156,-44.922,-22.461,-16.113,0.000
1606398412.547,-38.086,-42.969,-31.738,-13.184,0.000
1606398412.551,-32.715,-27.832,-42.969,-11.719,0.000
1606398412.555,-28.320,-29.297,-41.992,-12.207,0.000
1606398412.559,-33.203,-39.062,-24.414,-17.578,0.000
1606398412.563,-39.062,-33.691,-19.531,-27.832,0.000
1606398412.567,-42.969,-30.273,-19.531,-25.391,0.000
1606398412.571,-43.457,-38.574,-23.926,-21.973,0.000
1606398412.575,-36.133,-41.992,-37.598,-27.832,0.000
1606398412.579,-33.691,-35.156,-33.691,-31.250,0.000
1606398412.583,-40.527,-30.762,-27.344,-28.809,0.000
1606398412.586,-40.039,-30.762,-20.508,-20.020,0.000
1606398412.590,-34.180,-32.227,-5.371,-13.184,0.000
1606398412.594,-31.738,-30.273,-7.812,-12.695,0.000
1606398412.598,-30.762,-28.320,-22.461,-21.973,0.000
1606398412.602,-35.645,-38.086,-26.855,-29.785,0.000
1606398412.606,-36.621,-41.992,-31.250,-22.461,0.000
1606398412.610,-33.691,-25.391,-50.781,-20.508,0.000
1606398412.614,-34.180,-26.367,-49.805,-24.414,0.000
1606398412.618,-38.574,-35.156,-28.320,-29.297,0.000
1606398412.622,-49.805,-39.062,-16.602,-38.086,0.000
1606398412.626,-55.176,-37.109,-20.996,-44.434,0.000
1606398412.629,-48.340,-34.668,-25.879,-37.109,0.000
1606398412.633,-45.898,-41.504,-29.297,-26.367,0.000
1606398412.637,-49.316,-38.086,-42.480,-28.320,0.000
1606398412.641,-53.223,-32.227,-56.641,-32.227,0.000
1606398412.645,-58.105,-33.203,-50.781,-30.762,0.000
1606398412.649,-54.688,-33.691,-21.484,-26.855,0.000
1606398412.653,-36.621,-34.668,-4.395,-10.254,0.000
1606398412.657,-20.508,-42.969,-6.348,10.742,0.000
1606398412.661,-22.461,-40.527,-12.695,-2.930,0.000
1606398412.665,-41.504,-30.762,-27.344,-32.715,0.000
1606398412.668,-33.691,-27.832,-36.133,-24.414,0.000
1606398412.672,-12.207,-22.461,-35.156,-8.789,0.000
1606398412.676,-9.277,-22.949,-31.738,-13.184,0.000
1606398412.680,-10.254,-28.320,-25.391,-15.625,0.000
1606398412.684,-17.578,-31.738,-28.809,-16.602,0.000
1606398412.688,-19.531,-34.180,-35.645,-17.090,0.000
1606398412.692,-4.395,-33.203,-36.133,-8.301,0.000
1606398412.696,4.395,-31.738,-41.992,3.418,0.000
1606398412.700,-5.371,-22.949,-41.992,-3.418,0.000
1606398412.704,-17.578,-25.879,-32.227,-10.742,0.000
1606398412.708,-18.555,-38.574,-23.926,-11.719,0.000
1606398412.711,-13.672,-35.156,-24.414,-15.625,0.000
1606398412.715,-15.625,-29.297,-23.438,-7.324,0.000
1606398412.719,-20.996,-32.227,-22.949,-2.441,0.000
1606398412.723,-28.809,-32.715,-30.273,-10.742,0.000
1606398412.727,-29.785,-31.738,-27.832,-14.648,0.000
1606398412.731,-23.926,-32.715,-27.832,-9.277,0.000
1606398412.735,-17.578,-28.809,-39.551,-0.977,0.000
1606398412.739,-19.043,-31.250,-41.504,-2.441,0.000
1606398412.743,-29.297,-33.203,-28.809,-18.555,0.000
1606398412.747,-28.320,-27.344,-24.902,-28.809,0.000
1606398412.751,-20.508,-31.738,-28.809,-26.855,0.000
1606398412.754,-13.184,-31.250,-21.484,-18.066,0.000
1606398412.758,-10.742,-26.855,-20.508,-16.113,0.000
1606398412.762,-24.414,-27.832,-25.879,-27.344,0.000
1606398412.766,-29.785,-31.250,-30.273,-26.367,0.000
1606398412.770,-16.602,-24.414,-41.016,-16.602,0.000
1606398412.774,-9.277,-19.043,-37.598,-11.230,0.000
